2015-03-29.13:15.07.494,0.545331486
2015-03-29.13:15.07.545,0.549054498
2015-03-29.13:15.07.612,0.508409133
2015-03-29.13:15.07.663,0.573300089
2015-03-29.13:15.07.726,0.525488391
2015-03-29.13:15.07.798,0.514473647
2015-03-29.13:15.07.850,0.523985722
2015-03-29.13:15.07.902,0.502819411
2015-03-29.13:15.07.979,0.553850862
2015-03-29.13:15.08.064,0.555101129
2015-03-29.13:15.08.115,0.529809969
2015-03-29.13:15.08.169,0.503392739
2015-03-29.13:15.08.219,0.503392739
2015-03-29.13:15.08.273,0.524955697
2015-03-29.13:15.08.353,0.522065272
2015-03-29.13:15.08.459,0.536631401
2015-03-29.13:15.08.516,0.412430051
2015-03-29.13:15.08.596,0.38484602
2015-03-29.13:15.08.646,0.522660064
2015-03-29.13:15.08.704,0.482650498
2015-03-29.13:15.08.789,0.556966863
2015-03-29.13:15.08.898,0.547152422
2015-03-29.13:15.08.950,0.550059508
2015-03-29.13:15.09.001,0.550059508
2015-03-29.13:15.09.058,0.510805296
2015-03-29.13:15.09.145,0.521040773
2015-03-29.13:15.09.196,0.508246827
2015-03-29.13:15.09.247,0.508246827
2015-03-29.13:15.09.298,0.562261113
2015-03-29.13:15.09.352,0.522011515
2015-03-29.13:15.09.434,0.535438585
2015-03-29.13:15.09.485,0.67052291
2015-03-29.13:15.09.535,0.623175122
2015-03-29.13:15.09.626,0.630520973
2015-03-29.13:15.09.697,0.627753009
2015-03-29.13:15.09.778,0.603897255
2015-03-29.13:15.09.845,0.602406295
2015-03-29.13:15.09.895,0.621414371
2015-03-29.13:15.09.959,0.643505144
2015-03-29.13:15.10.047,0.686193166
2015-03-29.13:15.10.128,0.632781483
2015-03-29.13:15.10.208,0.635319639
2015-03-29.13:15.10.258,0.659821484
2015-03-29.13:15.10.308,0.616597073
2015-03-29.13:15.10.359,0.654538522
2015-03-29.13:15.10.411,0.654538522
2015-03-29.13:15.10.500,0.504680055
2015-03-29.13:15.10.561,0.440651062
2015-03-29.13:15.10.628,0.356543192
2015-03-29.13:15.10.714,0.306464101
2015-03-29.13:15.10.765,0.27970286
2015-03-29.13:15.10.828,0.27970286
2015-03-29.13:15.10.879,0.300990375
2015-03-29.13:15.10.932,0.261701861
2015-03-29.13:15.11.016,0.261701861
2015-03-29.13:15.11.067,0.16696903
2015-03-29.13:15.11.122,0.16696903
2015-03-29.13:15.11.190,0.195021853
2015-03-29.13:15.11.256,0.222687082
2015-03-29.13:15.11.306,0.263382473
2015-03-29.13:15.11.361,0.263382473
2015-03-29.13:15.11.412,0.215995957
2015-03-29.13:15.11.472,0.215995957
2015-03-29.13:15.11.523,0.245830877
2015-03-29.13:15.11.588,0.261018126
2015-03-29.13:15.11.639,0.242078535
2015-03-29.13:15.11.701,0.323974915
2015-03-29.13:15.11.751,0.31908357
2015-03-29.13:15.11.802,0.245863612
2015-03-29.13:15.11.853,0.264772916
2015-03-29.13:15.11.904,0.319730772
2015-03-29.13:15.11.984,0.319730772
2015-03-29.13:15.12.057,0.290389869
2015-03-29.13:15.12.122,0.311426443
2015-03-29.13:15.12.172,0.295960501
2015-03-29.13:15.12.227,0.295960501
2015-03-29.13:15.12.277,0.223341967
2015-03-29.13:15.12.336,0.223341967
2015-03-29.13:15.12.387,0.155199448
2015-03-29.13:15.12.446,0.198713409
2015-03-29.13:15.12.529,0.198713409
2015-03-29.13:15.12.581,0.175730043
2015-03-29.13:15.12.632,0.18484854
2015-03-29.13:15.12.709,0.18484854
2015-03-29.13:15.12.761,0.177199344
2015-03-29.13:15.12.818,0.182286993
2015-03-29.13:15.12.876,0.281485855
2015-03-29.13:15.12.948,0.279270976
2015-03-29.13:15.12.998,0.277373488
2015-03-29.13:15.13.056,0.277373488
2015-03-29.13:15.13.122,0.317857995
2015-03-29.13:15.13.209,0.319993086
2015-03-29.13:15.13.292,0.30847606
2015-03-29.13:15.13.361,0.278694505
2015-03-29.13:15.13.445,0.224675727
2015-03-29.13:15.13.520,0.210416565
2015-03-29.13:15.13.596,0.225123331
2015-03-29.13:15.13.646,0.234048566
2015-03-29.13:15.13.701,0.231466636
2015-03-29.13:15.13.770,0.231466636
2015-03-29.13:15.13.836,0.232540319
2015-03-29.13:15.13.922,0.233849929
2015-03-29.13:15.13.984,0.245258032
2015-03-29.13:15.14.077,0.247235092
2015-03-29.13:15.14.128,0.250349122
2015-03-29.13:15.14.197,0.250349122
2015-03-29.13:15.14.276,0.253010467
2015-03-29.13:15.14.345,0.246856543
2015-03-29.13:15.14.414,0.224730067
2015-03-29.13:15.14.503,0.213526144
2015-03-29.13:15.14.553,0.216683122
2015-03-29.13:15.14.617,0.22602789
2015-03-29.13:15.14.667,0.545563284
2015-03-29.13:15.14.735,0.545563284
2015-03-29.13:15.14.828,0.890531118
2015-03-29.13:15.14.889,1.482172479
2015-03-29.13:15.14.960,1.904527004
2015-03-29.13:15.15.035,1.064690615
2015-03-29.13:15.15.117,0.64745587
2015-03-29.13:15.15.202,0.779709952
2015-03-29.13:15.15.258,0.227252348
2015-03-29.13:15.15.311,0.227252348
2015-03-29.13:15.15.367,0.196306822
2015-03-29.13:15.15.422,0.196306822
2015-03-29.13:15.15.513,0.15464363
2015-03-29.13:15.15.577,0.225577852
2015-03-29.13:15.15.672,0.265141736
2015-03-29.13:15.15.745,0.270996602
2015-03-29.13:15.15.798,0.259142424
2015-03-29.13:15.15.866,0.259142424
2015-03-29.13:15.15.916,0.238908008
2015-03-29.13:15.15.980,0.238908008
2015-03-29.13:15.16.031,0.204064081
2015-03-29.13:15.16.096,0.204064081
2015-03-29.13:15.16.192,0.20911036
2015-03-29.13:15.16.264,0.210779475
2015-03-29.13:15.16.366,0.188560396
2015-03-29.13:15.16.460,0.234225237
2015-03-29.13:15.16.510,0.373554675
2015-03-29.13:15.16.581,0.39490737
2015-03-29.13:15.16.676,0.39490737
2015-03-29.13:15.16.767,0.305840242
2015-03-29.13:15.16.835,0.283169409
2015-03-29.13:15.16.938,0.263679612
2015-03-29.13:15.17.039,0.160846261
2015-03-29.13:15.17.127,0.138828731
2015-03-29.13:15.17.227,0.100713668
2015-03-29.13:15.17.278,0.155390808
2015-03-29.13:15.17.347,0.155390808
2015-03-29.13:15.17.397,0.169062733
2015-03-29.13:15.17.473,0.178083847
2015-03-29.13:15.17.523,0.165331984
2015-03-29.13:15.17.579,0.165331984
2015-03-29.13:15.17.678,0.313384891
2015-03-29.13:15.17.765,0.286754699
2015-03-29.13:15.17.850,0.310271463
2015-03-29.13:15.17.945,0.272916601
2015-03-29.13:15.18.034,0.282329476
2015-03-29.13:15.18.130,0.290832109
2015-03-29.13:15.18.181,0.257948663
2015-03-29.13:15.18.245,0.176443264
2015-03-29.13:15.18.336,0.146585238
2015-03-29.13:15.18.387,0.132078233
2015-03-29.13:15.18.447,0.156231101
2015-03-29.13:15.18.545,0.156231101
2015-03-29.13:15.18.596,0.142894593
2015-03-29.13:15.18.673,0.153564272
2015-03-29.13:15.18.779,0.157939479
2015-03-29.13:15.18.873,0.268904651
2015-03-29.13:15.18.963,0.28845275
2015-03-29.13:15.19.052,0.329588084
2015-03-29.13:15.19.102,0.276473385
2015-03-29.13:15.19.163,0.276473385
2015-03-29.13:15.19.245,0.215644027
2015-03-29.13:15.19.331,0.189130599
2015-03-29.13:15.19.431,0.182750329
2015-03-29.13:15.19.481,0.172314369
2015-03-29.13:15.19.562,0.37348807
2015-03-29.13:15.19.648,0.604909825
2015-03-29.13:15.19.737,1.037819567
2015-03-29.13:15.19.831,1.51633053
2015-03-29.13:15.19.881,1.428606202
2015-03-29.13:15.19.979,1.183171834
2015-03-29.13:15.20.078,0.774875034
2015-03-29.13:15.20.183,0.654290199
2015-03-29.13:15.20.234,0.704609087
2015-03-29.13:15.20.309,0.247116489
2015-03-29.13:15.20.360,0.169752763
2015-03-29.13:15.20.426,0.169752763
2015-03-29.13:15.20.505,0.142056596
2015-03-29.13:15.20.579,0.219146802
2015-03-29.13:15.20.673,0.354205242
2015-03-29.13:15.20.753,0.327815781
2015-03-29.13:15.20.838,0.321359447
2015-03-29.13:15.20.944,0.32717254
2015-03-29.13:15.20.994,0.295345189
2015-03-29.13:15.21.056,0.295345189
2015-03-29.13:15.21.137,0.256494082
2015-03-29.13:15.21.216,0.258204484
2015-03-29.13:15.21.267,0.258204484
2015-03-29.13:15.21.334,0.258204484
2015-03-29.13:15.21.410,0.251258148
2015-03-29.13:15.21.491,0.230446265
2015-03-29.13:15.21.577,0.215650196
2015-03-29.13:15.21.660,0.221120021
2015-03-29.13:15.21.711,0.224771485
2015-03-29.13:15.21.786,0.220375744
2015-03-29.13:15.21.863,0.228382828
2015-03-29.13:15.21.964,0.23475222
2015-03-29.13:15.22.015,0.246762634
2015-03-29.13:15.22.089,0.246762634
2015-03-29.13:15.22.210,0.237559693
2015-03-29.13:15.22.298,0.218916294
2015-03-29.13:15.22.348,0.218916294
2015-03-29.13:15.22.422,0.218916294
2015-03-29.13:15.22.472,0.143998999
2015-03-29.13:15.22.556,0.270235024
2015-03-29.13:15.22.641,0.475100116
2015-03-29.13:15.22.692,0.800026036
2015-03-29.13:15.22.762,0.280571559
2015-03-29.13:15.22.813,0.280571559
2015-03-29.13:15.22.896,0.280571559
2015-03-29.13:15.22.947,0.941760778
2015-03-29.13:15.23.040,1.06845467
2015-03-29.13:15.23.148,0.770000982
2015-03-29.13:15.23.200,0.600548399
2015-03-29.13:15.23.281,0.531688385
2015-03-29.13:15.23.394,0.401849095
2015-03-29.13:15.23.445,0.340007357
2015-03-29.13:15.23.531,0.340007357
2015-03-29.13:15.23.581,0.318537128
2015-03-29.13:15.23.665,0.318537128
2015-03-29.13:15.23.716,0.31536386
2015-03-29.13:15.23.804,0.280664719
2015-03-29.13:15.23.917,0.294572037
2015-03-29.13:15.23.968,0.279880962
2015-03-29.13:15.24.040,0.247541398
2015-03-29.13:15.24.138,0.247541398
2015-03-29.13:15.24.248,0.247849001
2015-03-29.13:15.24.335,0.224781408
2015-03-29.13:15.24.411,0.224781408
2015-03-29.13:15.24.521,0.180352466
2015-03-29.13:15.24.627,0.183858686
2015-03-29.13:15.24.734,0.071021283
2015-03-29.13:15.24.818,0.030586815
2015-03-29.13:15.24.869,0.030978209
2015-03-29.13:15.24.945,0.025563964
2015-03-29.13:15.25.048,0.025563964
2015-03-29.13:15.25.123,0.038457924
2015-03-29.13:15.25.213,0.029652324
2015-03-29.13:15.25.306,0.031883508
2015-03-29.13:15.25.410,0.035113751
2015-03-29.13:15.25.503,0.034763193
2015-03-29.13:15.25.543,0.026910051
2015-03-29.13:15.25.622,0.026910051
2015-03-29.13:15.25.672,0.028579208
2015-03-29.13:15.25.747,0.028579208
2015-03-29.13:15.25.826,0.030223042
2015-03-29.13:15.25.904,0.033260416
2015-03-29.13:15.26.001,0.033831867
2015-03-29.13:15.26.109,0.033823673
2015-03-29.13:15.26.188,0.038210813
2015-03-29.13:15.26.273,0.037018524
2015-03-29.13:15.26.386,0.025187699
2015-03-29.13:15.26.489,0.028438804
2015-03-29.13:15.26.540,0.02707322
2015-03-29.13:15.26.635,0.03224169
2015-03-29.13:15.26.721,0.03224169
2015-03-29.13:15.26.834,0.029190812
2015-03-29.13:15.26.935,0.025108079
2015-03-29.13:15.27.048,0.029298676
